PostalCode,Price,Date,Town.City,County,Street
BS106AZ,302375,2023-05-26,BRISTOL,Bristol,Bristol 002D
BS106AZ,237500,2020-04-01,BRISTOL,Bristol,Bristol 002D
BS106AZ,305000,2023-06-07,BRISTOL,Bristol,Bristol 002D
BS106AZ,282500,2021-02-23,BRISTOL,Bristol,Bristol 002D
BS106AZ,220000,2020-01-30,BRISTOL,Bristol,Bristol 002D
BS106AZ,310000,2022-10-13,BRISTOL,Bristol,Bristol 002D
BS106AZ,280000,2023-01-06,BRISTOL,Bristol,Bristol 002D
BS106BA,52500,2020-06-24,BRISTOL,Bristol,Bristol 002B
BS106BA,53000,2020-10-15,BRISTOL,Bristol,Bristol 002B
BS106BA,36000,2020-10-15,BRISTOL,Bristol,Bristol 002B
BS106BA,80000,2022-02-17,BRISTOL,Bristol,Bristol 002B
BS106BB,265000,2023-06-06,BRISTOL,Bristol,Bristol 002C
BS106BB,241000,2020-06-12,BRISTOL,Bristol,Bristol 002C
BS106BD,330500,2021-09-30,BRISTOL,Bristol,Bristol 002C
BS106BD,275000,2021-07-19,BRISTOL,Bristol,Bristol 002C
BS106BD,310000,2023-09-15,BRISTOL,Bristol,Bristol 002C
BS106BE,295000,2023-03-21,BRISTOL,Bristol,Bristol 002C
BS106BE,200000,2022-03-18,BRISTOL,Bristol,Bristol 002C
BS106BG,136000,2020-02-10,BRISTOL,Bristol,Bristol 002C
BS106BG,258500,2020-06-05,BRISTOL,Bristol,Bristol 002C
BS106BG,161000,2021-02-12,BRISTOL,Bristol,Bristol 002C
BS106BQ,230000,2021-08-20,BRISTOL,Bristol,Bristol 002B
BS106BQ,300000,2022-08-18,BRISTOL,Bristol,Bristol 002B
BS106BS,295000,2020-12-01,BRISTOL,Bristol,Bristol 002C
BS106BS,317500,2021-09-30,BRISTOL,Bristol,Bristol 002C
BS106BS,270000,2022-05-30,BRISTOL,Bristol,Bristol 002C
BS106BT,307777,2021-07-21,BRISTOL,Bristol,Bristol 002C
BS106BU,258000,2020-03-05,BRISTOL,Bristol,Bristol 002C
BS106BU,278000,2020-05-07,BRISTOL,Bristol,Bristol 002C
BS106BU,260000,2023-10-27,BRISTOL,Bristol,Bristol 002C
BS106BW,322000,2023-04-13,BRISTOL,Bristol,Bristol 002F
BS106BX,300000,2022-06-24,BRISTOL,Bristol,Bristol 002F
BS106BX,435000,2022-10-28,BRISTOL,Bristol,Bristol 002F
BS106BX,220000,2020-05-22,BRISTOL,Bristol,Bristol 002F
BS106BX,319000,2023-12-11,BRISTOL,Bristol,Bristol 002F
BS106BX,275000,2021-06-18,BRISTOL,Bristol,Bristol 002F
BS106BZ,305000,2021-06-16,BRISTOL,Bristol,Bristol 002F
BS106BZ,290000,2022-09-30,BRISTOL,Bristol,Bristol 002F
BS106BZ,242899,2021-10-01,BRISTOL,Bristol,Bristol 002F
BS106BZ,269300,2023-04-11,BRISTOL,Bristol,Bristol 002F
BS106BZ,275000,2022-06-27,BRISTOL,Bristol,Bristol 002F
BS106BZ,300000,2023-10-09,BRISTOL,Bristol,Bristol 002F
BS106BZ,344000,2022-08-30,BRISTOL,Bristol,Bristol 002F
BS106BZ,340000,2022-10-05,BRISTOL,Bristol,Bristol 002F
BS106BZ,280000,2022-03-29,BRISTOL,Bristol,Bristol 002F
BS106BZ,271000,2020-10-02,BRISTOL,Bristol,Bristol 002F
BS106BZ,227000,2021-11-24,BRISTOL,Bristol,Bristol 002F
BS106BZ,287000,2023-10-23,BRISTOL,Bristol,Bristol 002F
BS106BZ,300000,2023-03-31,BRISTOL,Bristol,Bristol 002F
BS106BZ,229950,2021-06-30,BRISTOL,Bristol,Bristol 002F
BS106BZ,232000,2020-03-04,BRISTOL,Bristol,Bristol 002F
BS106BZ,215000,2021-04-21,BRISTOL,Bristol,Bristol 002F
BS106BZ,297500,2023-07-31,BRISTOL,Bristol,Bristol 002F
BS106BZ,236500,2023-12-01,BRISTOL,Bristol,Bristol 002F
BS106DF,15374,2020-07-13,BRISTOL,Bristol,Bristol 002B
BS106DG,299995,2020-01-24,BRISTOL,Bristol,Bristol 002D
BS106DH,286000,2021-05-05,BRISTOL,Bristol,Bristol 002D
BS106DH,272000,2023-01-03,BRISTOL,Bristol,Bristol 002D
BS106DH,220000,2021-06-30,BRISTOL,Bristol,Bristol 002D
BS106DH,135800,2022-06-13,BRISTOL,Bristol,Bristol 002D
BS106DH,260000,2021-03-26,BRISTOL,Bristol,Bristol 002D
BS106DJ,296000,2022-02-22,BRISTOL,Bristol,Bristol 002D
BS106DN,270000,2022-11-21,BRISTOL,Bristol,Bristol 002D
BS106DP,257500,2020-12-15,BRISTOL,Bristol,Bristol 002G
BS106DX,290000,2022-05-03,BRISTOL,Bristol,Bristol 002G
BS106DZ,335000,2022-09-01,BRISTOL,Bristol,Bristol 002B
BS106EB,365000,2022-06-13,BRISTOL,Bristol,Bristol 002C
BS106EB,303000,2023-08-17,BRISTOL,Bristol,Bristol 002C
BS106EB,240000,2020-11-13,BRISTOL,Bristol,Bristol 002C
BS106ED,271000,2021-04-30,BRISTOL,Bristol,Bristol 002C
BS106ED,305000,2022-06-17,BRISTOL,Bristol,Bristol 002C
BS106EE,168000,2022-07-25,BRISTOL,Bristol,Bristol 002B
BS106EE,172500,2021-02-26,BRISTOL,Bristol,Bristol 002B
BS106EF,310000,2023-06-16,BRISTOL,Bristol,Bristol 002C
BS106EF,270000,2021-03-12,BRISTOL,Bristol,Bristol 002C
BS106EF,265000,2021-04-29,BRISTOL,Bristol,Bristol 002C
BS106EF,235000,2020-10-30,BRISTOL,Bristol,Bristol 002C
BS106EG,100000,2023-04-06,BRISTOL,Bristol,Bristol 002C
BS106EG,200000,2022-12-16,BRISTOL,Bristol,Bristol 002C
BS106EG,230000,2021-03-25,BRISTOL,Bristol,Bristol 002C
BS106EG,284000,2021-10-29,BRISTOL,Bristol,Bristol 002C
BS106EH,315000,2023-08-14,BRISTOL,Bristol,Bristol 002C
BS106EH,270000,2023-03-06,BRISTOL,Bristol,Bristol 002C
BS106EJ,320000,2023-06-29,BRISTOL,Bristol,Bristol 002C
BS106EJ,190000,2021-09-02,BRISTOL,Bristol,Bristol 002C
BS106EJ,212500,2020-03-25,BRISTOL,Bristol,Bristol 002C
BS106EL,248000,2022-03-11,BRISTOL,Bristol,Bristol 002C
BS106EL,170000,2022-12-02,BRISTOL,Bristol,Bristol 002C
BS106EL,325000,2023-09-29,BRISTOL,Bristol,Bristol 002C
BS106EL,206000,2020-02-14,BRISTOL,Bristol,Bristol 002C
BS106EL,240000,2023-08-01,BRISTOL,Bristol,Bristol 002C
BS106EP,200000,2020-07-31,BRISTOL,Bristol,Bristol 002C
BS106EP,265000,2021-08-27,BRISTOL,Bristol,Bristol 002C
BS106EQ,270000,2023-05-04,BRISTOL,Bristol,Bristol 002C
BS106EQ,244000,2020-10-26,BRISTOL,Bristol,Bristol 002C
BS106ER,330000,2023-01-20,BRISTOL,Bristol,Bristol 002C
BS106ES,230000,2021-11-09,BRISTOL,Bristol,Bristol 002C
BS106ES,205000,2023-01-13,BRISTOL,Bristol,Bristol 002C
BS106ES,325000,2022-11-01,BRISTOL,Bristol,Bristol 002C
BS106ES,179500,2022-10-25,BRISTOL,Bristol,Bristol 002C
BS106ES,259000,2021-09-10,BRISTOL,Bristol,Bristol 002C
BS106ET,260000,2023-06-30,BRISTOL,Bristol,Bristol 002B
BS106ET,240000,2020-06-10,BRISTOL,Bristol,Bristol 002B
BS106ET,275000,2021-02-08,BRISTOL,Bristol,Bristol 002B
BS106EU,200000,2022-01-19,BRISTOL,Bristol,Bristol 002G
BS106EW,287500,2021-04-23,BRISTOL,Bristol,Bristol 002C
BS106EW,235000,2020-07-17,BRISTOL,Bristol,Bristol 002C
BS106EW,258000,2021-01-05,BRISTOL,Bristol,Bristol 002C
BS106FB,420000,2020-03-04,BRISTOL,Bristol,Bristol 001C
BS106FB,410000,2021-04-28,BRISTOL,Bristol,Bristol 001C
BS106FB,360000,2022-09-23,BRISTOL,Bristol,Bristol 001C
BS106FB,450000,2023-07-28,BRISTOL,Bristol,Bristol 001C
BS106FB,399950,2021-03-01,BRISTOL,Bristol,Bristol 001C
BS106FB,370000,2021-06-21,BRISTOL,Bristol,Bristol 001C
BS106FB,400500,2022-07-04,BRISTOL,Bristol,Bristol 001C
BS106FB,410000,2022-08-19,BRISTOL,Bristol,Bristol 001C
BS106FB,357000,2020-07-31,BRISTOL,Bristol,Bristol 001C
BS106FB,378000,2020-11-20,BRISTOL,Bristol,Bristol 001C
BS106FB,345000,2020-07-06,BRISTOL,Bristol,Bristol 001C
BS106FB,265000,2020-02-07,BRISTOL,Bristol,Bristol 001C
BS106FB,380000,2021-06-17,BRISTOL,Bristol,Bristol 001C
BS106FB,332500,2020-02-20,BRISTOL,Bristol,Bristol 001C
BS106FB,357000,2021-02-12,BRISTOL,Bristol,Bristol 001C
BS106FB,390000,2023-03-03,BRISTOL,Bristol,Bristol 001C
BS106FB,230000,2020-03-13,BRISTOL,Bristol,Bristol 001C
BS106FD,248000,2022-12-09,BRISTOL,Bristol,Bristol 001A
BS106FD,225000,2020-08-14,BRISTOL,Bristol,Bristol 001A
BS106FD,260000,2022-12-14,BRISTOL,Bristol,Bristol 001A
BS106FD,227000,2021-05-14,BRISTOL,Bristol,Bristol 001A
BS106FD,240000,2020-11-03,BRISTOL,Bristol,Bristol 001A
BS106FD,257750,2021-04-21,BRISTOL,Bristol,Bristol 001A
BS106FD,245000,2021-07-26,BRISTOL,Bristol,Bristol 001A
BS106FD,228000,2020-04-24,BRISTOL,Bristol,Bristol 001A
BS106FD,235000,2021-04-16,BRISTOL,Bristol,Bristol 001A
BS106HA,325000,2022-05-12,BRISTOL,Bristol,Bristol 002D
BS106HB,320000,2023-02-10,BRISTOL,Bristol,Bristol 002D
BS106HB,249180,2021-05-20,BRISTOL,Bristol,Bristol 002D
BS106HB,327000,2022-11-18,BRISTOL,Bristol,Bristol 002D
BS106HD,262000,2021-06-30,BRISTOL,Bristol,Bristol 002G
BS106HD,200000,2023-05-04,BRISTOL,Bristol,Bristol 002G
BS106HD,247500,2021-03-17,BRISTOL,Bristol,Bristol 002G
BS106HE,192800,2023-02-20,BRISTOL,Bristol,Bristol 002G
BS106HE,260000,2020-06-09,BRISTOL,Bristol,Bristol 002G
BS106HF,240000,2021-12-15,BRISTOL,Bristol,Bristol 002G
BS106HF,248000,2020-03-30,BRISTOL,Bristol,Bristol 002G
BS106HF,305000,2022-08-09,BRISTOL,Bristol,Bristol 002G
BS106HF,270000,2021-10-15,BRISTOL,Bristol,Bristol 002G
BS106HF,435000,2022-12-07,BRISTOL,Bristol,Bristol 002G
BS106HF,270000,2021-03-30,BRISTOL,Bristol,Bristol 002G
BS106HF,216500,2020-08-21,BRISTOL,Bristol,Bristol 002G
BS106HF,268000,2020-01-31,BRISTOL,Bristol,Bristol 002G
BS106HG,308000,2022-07-15,BRISTOL,Bristol,Bristol 002G
BS106HG,265000,2023-02-07,BRISTOL,Bristol,Bristol 002G
BS106HG,320000,2023-09-25,BRISTOL,Bristol,Bristol 002G
BS106HL,200000,2023-05-04,BRISTOL,Bristol,Bristol 002C
BS106HN,325000,2022-04-20,BRISTOL,Bristol,Bristol 002C
BS106HR,225000,2020-08-07,BRISTOL,Bristol,Bristol 002G
BS106HU,330000,2023-07-07,BRISTOL,Bristol,Bristol 002G
BS106HX,210000,2020-02-14,BRISTOL,Bristol,Bristol 002G
BS106HX,255000,2020-05-22,BRISTOL,Bristol,Bristol 002G
BS106HZ,300000,2021-09-03,BRISTOL,Bristol,Bristol 002G
BS106JA,115000,2020-10-22,BRISTOL,Bristol,Bristol 002F
BS106JA,169000,2023-12-20,BRISTOL,Bristol,Bristol 002F
BS106JA,232500,2021-08-06,BRISTOL,Bristol,Bristol 002F
BS106JA,140000,2023-04-24,BRISTOL,Bristol,Bristol 002F
BS106JA,270000,2023-04-11,BRISTOL,Bristol,Bristol 002F
BS106JA,220000,2020-04-16,BRISTOL,Bristol,Bristol 002F
BS106JA,137000,2021-10-22,BRISTOL,Bristol,Bristol 002F
BS106JA,285000,2023-04-11,BRISTOL,Bristol,Bristol 002F
BS106JB,229000,2021-06-29,BRISTOL,Bristol,Bristol 002G
BS106JB,238000,2021-04-23,BRISTOL,Bristol,Bristol 002G
BS106JE,295250,2022-07-01,BRISTOL,Bristol,Bristol 002F
BS106JE,154000,2021-02-10,BRISTOL,Bristol,Bristol 002F
BS106JE,245000,2022-03-04,BRISTOL,Bristol,Bristol 002F
BS106JE,154000,2021-02-10,BRISTOL,Bristol,Bristol 002F
BS106JE,267500,2021-07-09,BRISTOL,Bristol,Bristol 002F
BS106JE,200000,2020-02-03,BRISTOL,Bristol,Bristol 002F
BS106JN,430000,2022-04-08,BRISTOL,Bristol,Bristol 001C
BS106JN,612700,2021-01-28,BRISTOL,Bristol,Bristol 001C
BS106JP,650000,2021-01-18,BRISTOL,Bristol,Bristol 001C
BS106JS,430000,2021-01-29,BRISTOL,Bristol,Bristol 001C
BS106JS,335000,2020-02-07,BRISTOL,Bristol,Bristol 001C
BS106JS,406000,2021-09-24,BRISTOL,Bristol,Bristol 001C
BS106JU,210000,2023-02-07,BRISTOL,Bristol,Bristol 002F
BS106JU,125000,2022-02-07,BRISTOL,Bristol,Bristol 002F
BS106JU,184950,2021-11-15,BRISTOL,Bristol,Bristol 002F
BS106JU,185000,2020-06-26,BRISTOL,Bristol,Bristol 002F
BS106JU,42500,2022-05-27,BRISTOL,Bristol,Bristol 002F
BS106JW,259950,2021-10-20,BRISTOL,Bristol,Bristol 001C
BS106JW,335000,2023-02-01,BRISTOL,Bristol,Bristol 001C
BS106JW,325000,2021-08-27,BRISTOL,Bristol,Bristol 001C
BS106JX,221000,2021-06-29,BRISTOL,Bristol,Bristol 001C
BS106JX,220000,2022-08-08,BRISTOL,Bristol,Bristol 001C
BS106JZ,360000,2023-03-22,BRISTOL,Bristol,Bristol 002F
BS106JZ,331895,2022-03-25,BRISTOL,Bristol,Bristol 002F
BS106JZ,420000,2022-10-07,BRISTOL,Bristol,Bristol 002F
BS106LD,325000,2021-04-23,BRISTOL,Bristol,Bristol 002F
BS106LD,339000,2023-06-07,BRISTOL,Bristol,Bristol 002F
BS106LD,270000,2020-10-22,BRISTOL,Bristol,Bristol 002F
BS106LD,295950,2021-10-29,BRISTOL,Bristol,Bristol 002F
BS106LD,356500,2022-09-23,BRISTOL,Bristol,Bristol 002F
BS106LD,349500,2023-09-08,BRISTOL,Bristol,Bristol 002F
BS106LD,350000,2022-09-16,BRISTOL,Bristol,Bristol 002F
BS106LD,311000,2022-04-01,BRISTOL,Bristol,Bristol 002F
BS106LD,290000,2021-03-31,BRISTOL,Bristol,Bristol 002F
BS106LE,425000,2023-06-02,BRISTOL,Bristol,Bristol 002F
BS106LE,310000,2020-09-18,BRISTOL,Bristol,Bristol 002F
BS106LE,280000,2021-09-24,BRISTOL,Bristol,Bristol 002F
BS106LE,410000,2022-06-20,BRISTOL,Bristol,Bristol 002F
BS106LE,315000,2021-11-19,BRISTOL,Bristol,Bristol 002F
BS106LE,297500,2023-05-26,BRISTOL,Bristol,Bristol 002F
BS106LF,324250,2022-01-28,BRISTOL,Bristol,Bristol 002F
BS106LF,370000,2023-03-31,BRISTOL,Bristol,Bristol 002F
BS106LF,310000,2023-10-24,BRISTOL,Bristol,Bristol 002F
BS106LG,335000,2022-03-18,BRISTOL,Bristol,Bristol 002F
BS106LG,523000,2022-07-29,BRISTOL,Bristol,Bristol 002F
BS106LG,295000,2020-02-10,BRISTOL,Bristol,Bristol 002F
BS106LG,345000,2020-12-04,BRISTOL,Bristol,Bristol 002F
BS106LG,420000,2022-10-06,BRISTOL,Bristol,Bristol 002F
BS106LH,225000,2021-06-04,BRISTOL,Bristol,Bristol 002F
BS106LH,287500,2020-12-18,BRISTOL,Bristol,Bristol 002F
BS106LH,282000,2021-09-23,BRISTOL,Bristol,Bristol 002F
BS106LL,396000,2021-03-22,BRISTOL,Bristol,Bristol 002F
BS106LL,200000,2020-11-19,BRISTOL,Bristol,Bristol 002F
BS106LL,482000,2022-07-18,BRISTOL,Bristol,Bristol 002F
BS106LL,250000,2022-10-03,BRISTOL,Bristol,Bristol 002F
BS106LN,180500,2021-09-15,BRISTOL,Bristol,Bristol 002F
BS106LN,205000,2023-06-05,BRISTOL,Bristol,Bristol 002F
BS106LN,205000,2022-07-04,BRISTOL,Bristol,Bristol 002F
BS106LP,405000,2023-02-02,BRISTOL,Bristol,Bristol 002F
BS106LP,149000,2021-04-23,BRISTOL,Bristol,Bristol 002F
BS106LP,382000,2022-06-01,BRISTOL,Bristol,Bristol 002F
BS106LP,360000,2022-10-21,BRISTOL,Bristol,Bristol 002F
BS106LP,300000,2021-04-09,BRISTOL,Bristol,Bristol 002F
BS106LP,330000,2023-07-03,BRISTOL,Bristol,Bristol 002F
BS106LP,290000,2020-09-18,BRISTOL,Bristol,Bristol 002F
BS106LP,177000,2022-11-14,BRISTOL,Bristol,Bristol 002F
BS106LR,325000,2023-11-17,BRISTOL,Bristol,Bristol 002F
BS106LR,295000,2021-01-22,BRISTOL,Bristol,Bristol 002F
BS106LR,320000,2021-08-02,BRISTOL,Bristol,Bristol 002F
BS106LS,312800,2022-10-28,BRISTOL,Bristol,Bristol 002F
BS106LS,305000,2022-07-22,BRISTOL,Bristol,Bristol 002F
BS106LS,274000,2020-02-21,BRISTOL,Bristol,Bristol 002F
BS106LS,295000,2020-04-03,BRISTOL,Bristol,Bristol 002F
BS106LS,395000,2022-10-31,BRISTOL,Bristol,Bristol 002F
BS106LT,290500,2021-05-10,BRISTOL,Bristol,Bristol 002F
BS106LT,325100,2022-02-18,BRISTOL,Bristol,Bristol 002F
BS106LT,385000,2022-05-27,BRISTOL,Bristol,Bristol 002F
BS106LT,285000,2021-03-29,BRISTOL,Bristol,Bristol 002F
BS106LT,268000,2021-02-24,BRISTOL,Bristol,Bristol 002F
BS106LT,275000,2020-11-25,BRISTOL,Bristol,Bristol 002F
BS106LT,264950,2020-06-26,BRISTOL,Bristol,Bristol 002F
BS106LT,350100,2023-05-09,BRISTOL,Bristol,Bristol 002F
BS106LU,445000,2022-12-12,BRISTOL,Bristol,Bristol 002F
BS106LU,336000,2021-09-30,BRISTOL,Bristol,Bristol 002F
BS106LU,450000,2022-07-29,BRISTOL,Bristol,Bristol 002F
BS106LU,340000,2021-06-10,BRISTOL,Bristol,Bristol 002F
BS106LW,435000,2022-10-25,BRISTOL,Bristol,Bristol 002F
BS106LW,405000,2022-01-20,BRISTOL,Bristol,Bristol 002F
BS106LW,118775,2021-01-14,BRISTOL,Bristol,Bristol 002F
BS106LW,325000,2020-05-01,BRISTOL,Bristol,Bristol 002F
BS106LX,285000,2020-12-11,BRISTOL,Bristol,Bristol 002F
BS106LX,340000,2021-02-01,BRISTOL,Bristol,Bristol 002F
BS106LX,289550,2021-06-25,BRISTOL,Bristol,Bristol 002F
BS106LX,275000,2021-10-22,BRISTOL,Bristol,Bristol 002F
BS106LX,318000,2022-04-29,BRISTOL,Bristol,Bristol 002F
BS106LZ,250000,2021-02-01,BRISTOL,Bristol,Bristol 002F
BS106LZ,370000,2021-06-23,BRISTOL,Bristol,Bristol 002F
BS106LZ,300000,2023-02-07,BRISTOL,Bristol,Bristol 002F
BS106NA,1609400,2023-07-17,BRISTOL,Bristol,Bristol 001A
BS106ND,450000,2022-06-24,BRISTOL,Bristol,Bristol 001C
BS106ND,375000,2021-02-01,BRISTOL,Bristol,Bristol 001C
BS106NE,130000,2021-04-26,BRISTOL,Bristol,Bristol 002G
BS106NE,220000,2022-02-18,BRISTOL,Bristol,Bristol 002G
BS106NE,250000,2023-12-20,BRISTOL,Bristol,Bristol 002G
BS106NG,510000,2021-02-16,BRISTOL,Bristol,Bristol 002D
BS106NG,590040,2022-02-11,BRISTOL,Bristol,Bristol 002D
BS106NG,450000,2021-09-29,BRISTOL,Bristol,Bristol 002D
BS106NG,470000,2023-04-27,BRISTOL,Bristol,Bristol 002D
BS106NG,425000,2020-12-07,BRISTOL,Bristol,Bristol 002D
BS106NL,490000,2023-09-05,BRISTOL,Bristol,Bristol 002G
BS106NL,215000,2023-09-11,BRISTOL,Bristol,Bristol 002G
BS106NL,408000,2021-12-17,BRISTOL,Bristol,Bristol 002G
BS106NL,275000,2021-10-28,BRISTOL,Bristol,Bristol 002G
BS106NL,375000,2023-01-27,BRISTOL,Bristol,Bristol 002G
BS106NN,180000,2023-02-03,BRISTOL,Bristol,Bristol 002G
BS106NQ,210500,2021-03-05,BRISTOL,Bristol,Bristol 002D
BS106NT,317500,2023-01-20,BRISTOL,Bristol,Bristol 001C
BS106NT,340000,2022-09-05,BRISTOL,Bristol,Bristol 001C
BS106NT,270000,2021-11-25,BRISTOL,Bristol,Bristol 001C
BS106NT,323000,2023-03-10,BRISTOL,Bristol,Bristol 001C
BS106NT,275000,2021-09-27,BRISTOL,Bristol,Bristol 001C
BS106NU,268000,2020-03-06,BRISTOL,Bristol,Bristol 001C
BS106NU,302500,2023-04-19,BRISTOL,Bristol,Bristol 001C
BS106NU,282000,2021-06-28,BRISTOL,Bristol,Bristol 001C
BS106NU,311000,2022-01-31,BRISTOL,Bristol,Bristol 001C
BS106NY,242500,2022-01-20,BRISTOL,Bristol,Bristol 001C
BS106NZ,220000,2021-04-09,BRISTOL,Bristol,Bristol 001C
BS106PA,270000,2020-02-07,BRISTOL,Bristol,Bristol 001C
BS106PA,265000,2021-01-15,BRISTOL,Bristol,Bristol 001C
BS106PA,249000,2020-05-13,BRISTOL,Bristol,Bristol 001C
BS106PA,430000,2022-07-08,BRISTOL,Bristol,Bristol 001C
BS106PA,330000,2023-09-05,BRISTOL,Bristol,Bristol 001C
BS106PA,240000,2020-02-17,BRISTOL,Bristol,Bristol 001C
BS106PA,325000,2023-06-16,BRISTOL,Bristol,Bristol 001C
BS106PB,110000,2020-09-28,BRISTOL,Bristol,Bristol 001C
BS106PB,288000,2022-01-07,BRISTOL,Bristol,Bristol 001C
BS106PB,157500,2021-07-15,BRISTOL,Bristol,Bristol 001C
BS106PB,75000,2020-03-27,BRISTOL,Bristol,Bristol 001C
BS106PD,299950,2023-03-31,BRISTOL,Bristol,Bristol 001C
BS106PD,220000,2020-11-19,BRISTOL,Bristol,Bristol 001C
BS106PE,220000,2020-08-07,BRISTOL,Bristol,Bristol 001C
BS106PE,300000,2022-10-28,BRISTOL,Bristol,Bristol 001C
BS106PE,210000,2021-02-16,BRISTOL,Bristol,Bristol 001C
BS106PF,310000,2023-11-24,BRISTOL,Bristol,Bristol 001C
BS106PG,350000,2023-02-07,BRISTOL,Bristol,Bristol 001C
BS106PH,285000,2021-12-20,BRISTOL,Bristol,Bristol 001C
BS106PH,225000,2021-03-12,BRISTOL,Bristol,Bristol 001C
BS106PH,205000,2020-02-28,BRISTOL,Bristol,Bristol 001C
BS106PJ,250000,2020-08-10,BRISTOL,Bristol,Bristol 001C
BS106PJ,250000,2021-06-30,BRISTOL,Bristol,Bristol 001C
BS106PJ,269950,2022-12-16,BRISTOL,Bristol,Bristol 001C
BS106PJ,280000,2023-05-04,BRISTOL,Bristol,Bristol 001C
BS106PJ,234950,2020-02-17,BRISTOL,Bristol,Bristol 001C
BS106PJ,234000,2020-10-02,BRISTOL,Bristol,Bristol 001C
BS106PJ,195000,2021-10-18,BRISTOL,Bristol,Bristol 001C
BS106PL,297500,2023-08-23,BRISTOL,Bristol,Bristol 002G
BS106PN,184000,2020-09-09,BRISTOL,Bristol,Bristol 002G
BS106PP,260000,2023-04-19,BRISTOL,Bristol,Bristol 002G
BS106PP,135500,2021-04-20,BRISTOL,Bristol,Bristol 002G
BS106PP,223000,2021-04-09,BRISTOL,Bristol,Bristol 002G
BS106PP,180500,2020-02-28,BRISTOL,Bristol,Bristol 002G
BS106PQ,225000,2021-12-21,BRISTOL,Bristol,Bristol 001C
BS106PR,227555,2021-06-24,BRISTOL,Bristol,Bristol 002G
BS106PS,273000,2023-12-20,BRISTOL,Bristol,Bristol 002G
BS106PT,203000,2022-02-16,BRISTOL,Bristol,Bristol 002G
BS106PT,182500,2020-03-25,BRISTOL,Bristol,Bristol 002G
BS106PX,299000,2022-02-18,BRISTOL,Bristol,Bristol 002D
BS106PX,330000,2022-02-25,BRISTOL,Bristol,Bristol 002D
BS106PX,245000,2023-12-18,BRISTOL,Bristol,Bristol 002D
BS106PX,350000,2023-10-23,BRISTOL,Bristol,Bristol 002D
BS106PX,255000,2020-08-25,BRISTOL,Bristol,Bristol 002D
BS106PY,318775,2022-08-19,BRISTOL,Bristol,Bristol 002D
BS106PY,280000,2022-11-02,BRISTOL,Bristol,Bristol 002D
BS106PY,340000,2023-11-17,BRISTOL,Bristol,Bristol 002D
BS106PY,265000,2020-10-19,BRISTOL,Bristol,Bristol 002D
BS106PZ,152500,2021-04-19,BRISTOL,Bristol,Bristol 002D
BS106PZ,265000,2020-09-28,BRISTOL,Bristol,Bristol 002D
BS106PZ,290000,2023-01-31,BRISTOL,Bristol,Bristol 002D
BS106PZ,276000,2020-10-28,BRISTOL,Bristol,Bristol 002D
BS106PZ,133700,2021-08-25,BRISTOL,Bristol,Bristol 002D
BS106PZ,320000,2022-12-21,BRISTOL,Bristol,Bristol 002D
BS106PZ,180000,2021-04-06,BRISTOL,Bristol,Bristol 002D
BS106PZ,310000,2021-09-03,BRISTOL,Bristol,Bristol 002D
BS106PZ,190000,2021-08-13,BRISTOL,Bristol,Bristol 002D
BS106PZ,380000,2021-04-19,BRISTOL,Bristol,Bristol 002D
BS106PZ,245000,2020-10-16,BRISTOL,Bristol,Bristol 002D
BS106PZ,142500,2021-06-04,BRISTOL,Bristol,Bristol 002D
BS106QB,335000,2022-12-19,BRISTOL,Bristol,Bristol 001E
BS106QB,310000,2022-03-04,BRISTOL,Bristol,Bristol 001E
BS106QD,190000,2023-11-10,BRISTOL,Bristol,Bristol 001E
BS106QE,192000,2022-05-30,BRISTOL,Bristol,Bristol 001E
BS106QF,269995,2021-10-29,BRISTOL,Bristol,Bristol 001A
BS106QF,260000,2021-03-26,BRISTOL,Bristol,Bristol 001A
BS106QF,119100,2020-02-17,BRISTOL,Bristol,Bristol 001A
BS106QG,320000,2023-12-15,BRISTOL,Bristol,Bristol 001A
BS106QH,220000,2021-09-02,BRISTOL,Bristol,Bristol 001C
BS106QH,265000,2020-12-04,BRISTOL,Bristol,Bristol 001C
BS106QJ,340000,2022-03-04,BRISTOL,Bristol,Bristol 001A
BS106QJ,525000,2023-03-30,BRISTOL,Bristol,Bristol 001A
BS106QJ,552500,2022-12-02,BRISTOL,Bristol,Bristol 001A
BS106QL,500000,2023-03-07,BRISTOL,Bristol,Bristol 001C
BS106QN,350000,2020-01-24,BRISTOL,Bristol,Bristol 001A
BS106QN,30000,2022-01-07,BRISTOL,Bristol,Bristol 001A
BS106QN,293000,2020-09-02,BRISTOL,Bristol,Bristol 001A
BS106QN,334000,2020-03-25,BRISTOL,Bristol,Bristol 001A
BS106QN,320000,2021-08-02,BRISTOL,Bristol,Bristol 001A
BS106QN,410000,2023-12-14,BRISTOL,Bristol,Bristol 001A
BS106QN,268500,2021-02-26,BRISTOL,Bristol,Bristol 001A
BS106QP,320000,2022-10-21,BRISTOL,Bristol,Bristol 001C
BS106QP,280000,2021-01-22,BRISTOL,Bristol,Bristol 001C
BS106QP,220000,2021-09-22,BRISTOL,Bristol,Bristol 001C
BS106QP,190000,2023-12-08,BRISTOL,Bristol,Bristol 001C
BS106QP,165000,2021-06-04,BRISTOL,Bristol,Bristol 001C
BS106QR,367500,2023-09-01,BRISTOL,Bristol,Bristol 001C
BS106QR,250000,2021-07-14,BRISTOL,Bristol,Bristol 001C
