PostalCode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),oa11cd,Street,City,County
BS106QG,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106QH,0,100,0,E00174259,Bristol 001C,Bristol 001,Bristol
BS106QJ,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106QL,0,100,0,E00174259,Bristol 001C,Bristol 001,Bristol
BS106QN,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106QP,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QQ,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106QR,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QS,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QT,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QU,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QW,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106QX,0,100,0,E00073772,Bristol 001C,Bristol 001,Bristol
BS106QY,0,100,0,E00073772,Bristol 001C,Bristol 001,Bristol
BS106QZ,0,100,0,E00073772,Bristol 001C,Bristol 001,Bristol
BS106RA,0,100,0,E00073770,Bristol 001C,Bristol 001,Bristol
BS106RB,0,100,0,E00073772,Bristol 001C,Bristol 001,Bristol
BS106RE,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RF,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RG,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RH,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RJ,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RL,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS106RP,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RQ,0,100,0,E00073778,Bristol 001A,Bristol 001,Bristol
BS106RR,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RS,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RT,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RU,0,100,0,E00174315,Bristol 001C,Bristol 001,Bristol
BS106RW,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RX,0,100,0,E00174259,Bristol 001C,Bristol 001,Bristol
BS106RY,0,100,0,E00073746,Bristol 001C,Bristol 001,Bristol
BS106RZ,0,100,0,E00074208,Bristol 002D,Bristol 002,Bristol
BS106SA,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106SB,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106SD,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SE,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106SF,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SG,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SH,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SJ,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS106SL,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS106SN,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS106SQ,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SR,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS106SS,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106SX,0,100,0,E00073772,Bristol 001C,Bristol 001,Bristol
BS106SY,100,0,0,E00073767,Bristol 001C,Bristol 001,Bristol
BS106SZ,100,0,0,E00174259,Bristol 001C,Bristol 001,Bristol
BS106TB,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106TD,0,100,0,E00174315,Bristol 001C,Bristol 001,Bristol
BS106TE,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106TF,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106TG,100,0,0,E00074212,Bristol 002D,Bristol 002,Bristol
BS106TH,100,0,0,E00174315,Bristol 001C,Bristol 001,Bristol
BS106TJ,0,100,0,E00174313,Bristol 001C,Bristol 001,Bristol
BS106TL,100,0,0,E00174313,Bristol 001C,Bristol 001,Bristol
BS106TN,100,0,0,E00074213,Bristol 002D,Bristol 002,Bristol
BS106TP,0,100,0,E00074202,Bristol 002G,Bristol 002,Bristol
BS106TQ,100,0,0,E00074213,Bristol 002D,Bristol 002,Bristol
BS106TR,0,100,0,E00174259,Bristol 001C,Bristol 001,Bristol
BS106TS,0,100,0,E00174313,Bristol 001C,Bristol 001,Bristol
BS106TU,100,0,0,E00074213,Bristol 002D,Bristol 002,Bristol
BS106TW,100,0,0,E00074213,Bristol 002D,Bristol 002,Bristol
BS106TY,100,0,0,E00074213,Bristol 002D,Bristol 002,Bristol
BS106TZ,0,100,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106UB,0,100,0,E00073767,Bristol 001C,Bristol 001,Bristol
BS106UD,100,0,0,E00073752,Bristol 001A,Bristol 001,Bristol
BS106UE,100,0,0,E00073774,Bristol 001C,Bristol 001,Bristol
BS106WE,100,0,0,E00074196,Bristol 002C,Bristol 002,Bristol
BS106WF,100,0,0,E00074196,Bristol 002C,Bristol 002,Bristol
BS106WG,100,0,0,E00074201,Bristol 002C,Bristol 002,Bristol
BS106WH,100,0,0,E00074196,Bristol 002C,Bristol 002,Bristol
BS107AA,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AB,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107AD,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AE,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AG,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AH,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AJ,100,0,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AL,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AN,0,100,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107AP,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107AQ,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AR,0,100,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107AS,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107AT,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107AU,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107AX,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107AY,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107AZ,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107BA,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107BD,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107BE,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107BG,0,100,0,E00073761,Bristol 001H,Bristol 001,Bristol
BS107BH,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107BJ,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107BL,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107BN,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107BP,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107BQ,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107BS,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107BT,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107BU,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107BW,0,100,0,E00073763,Bristol 001H,Bristol 001,Bristol
BS107BY,0,100,0,E00073750,Bristol 001E,Bristol 001,Bristol
BS107DE,75,0,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107DF,100,0,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107DG,0,100,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107DH,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107DJ,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107DL,0,100,0,E00073750,Bristol 001E,Bristol 001,Bristol
BS107DN,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107DP,50,0,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107DQ,0,100,0,E00073760,Bristol 001H,Bristol 001,Bristol
BS107DR,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107DS,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107DT,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107DU,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107DW,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107DX,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107DY,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107DZ,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107EA,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107EB,0,100,0,E00073750,Bristol 001E,Bristol 001,Bristol
BS107ED,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107EE,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107EF,0,100,0,E00073759,Bristol 001H,Bristol 001,Bristol
BS107EG,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107EH,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107EJ,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107EL,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107EN,50,0,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107EQ,0,100,0,E00073758,Bristol 001H,Bristol 001,Bristol
BS107ER,92.9,0,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107ET,0,100,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107EU,0,100,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107EX,0,100,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107EY,0,100,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107EZ,0,100,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107FB,0,0,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107FD,100,0,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107FE,100,0,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107FG,0,100,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107FH,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107FJ,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107FQ,100,0,0,E00074334,Bristol 009D,Bristol 009,Bristol
BS107HE,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HG,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107HH,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HJ,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HL,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107HN,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107HP,0,100,0,E00073776,Bristol 001E,Bristol 001,Bristol
BS107HQ,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HR,0,100,0,E00073776,Bristol 001E,Bristol 001,Bristol
BS107HS,0,100,0,E00073776,Bristol 001E,Bristol 001,Bristol
BS107HT,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HU,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HW,0,100,0,E00073756,Bristol 001E,Bristol 001,Bristol
BS107HX,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107HY,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107HZ,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107JA,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107JB,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107JD,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107JE,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107JF,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS107JG,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107JH,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107JJ,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107JL,0,100,0,E00073771,Bristol 001A,Bristol 001,Bristol
BS107JN,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS107JQ,0,100,0,E00073751,Bristol 001E,Bristol 001,Bristol
BS107JR,100,0,0,E00073768,Bristol 001A,Bristol 001,Bristol
BS107JT,100,0,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107JW,0,100,0,E00073777,Bristol 001A,Bristol 001,Bristol
BS107LA,0,100,0,E00073776,Bristol 001E,Bristol 001,Bristol
BS107LB,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107LD,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107LE,0,100,0,E00073776,Bristol 001E,Bristol 001,Bristol
BS107LF,0,100,0,E00073754,Bristol 001E,Bristol 001,Bristol
BS107LG,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107LH,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LJ,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LL,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LN,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107LP,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LQ,0,100,0,E00073764,Bristol 001E,Bristol 001,Bristol
BS107LR,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LU,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LW,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LX,0,100,0,E00073766,Bristol 001B,Bristol 001,Bristol
BS107LY,0,100,0,E00073765,Bristol 001B,Bristol 001,Bristol
BS107LZ,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107NA,0,100,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107NB,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107ND,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107NG,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107NH,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107NL,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107NN,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107NP,0,100,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107NQ,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107NR,0,100,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107NS,0,100,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107NT,0,100,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107NU,0,100,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107NW,0,100,0,E00073748,Bristol 001G,Bristol 001,Bristol
BS107NX,0,100,0,E00073775,Bristol 001B,Bristol 001,Bristol
BS107NY,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107NZ,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107PA,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PB,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PD,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107PE,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PF,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PG,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PH,0,100,0,E00073765,Bristol 001B,Bristol 001,Bristol
BS107PJ,0,100,0,E00073765,Bristol 001B,Bristol 001,Bristol
BS107PL,0,100,0,E00073765,Bristol 001B,Bristol 001,Bristol
BS107PN,0,100,0,E00073765,Bristol 001B,Bristol 001,Bristol
BS107PP,0,100,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107PQ,0,100,0,E00073773,Bristol 001B,Bristol 001,Bristol
BS107PR,0,100,0,E00073769,Bristol 001B,Bristol 001,Bristol
BS107PS,0,100,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107PT,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107PU,0,100,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107PW,0,100,2.9,E00073765,Bristol 001B,Bristol 001,Bristol
BS107PX,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107PY,0,100,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107PZ,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107QA,0,100,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107QD,0,100,0,E00074333,Bristol 009D,Bristol 009,Bristol
BS107QE,50,0,0,E00073762,Bristol 001G,Bristol 001,Bristol
BS107QF,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QG,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QH,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QJ,50,0,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QL,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107QN,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107QP,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107QQ,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QR,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QS,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107QT,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107QU,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107QW,0,100,0,E00073755,Bristol 001B,Bristol 001,Bristol
BS107QX,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107QY,100,0,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107QZ,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107RA,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107RB,0,100,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107RE,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107RF,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107RG,0,100,0,E00073779,Bristol 001G,Bristol 001,Bristol
BS107RU,21.1,0,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS107SS,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107ST,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107SU,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107SX,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107SY,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107SZ,0,100,0,E00073757,Bristol 001G,Bristol 001,Bristol
BS107XA,100,0,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107XB,8.7,0,0,E00073747,Bristol 001G,Bristol 001,Bristol
BS107XE,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XF,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XG,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XH,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XJ,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XL,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS107XQ,0,100,0,E00073749,Bristol 001G,Bristol 001,Bristol
BS110AA,0,100,0,E00073221,Bristol 003B,Bristol 003,Bristol
BS110AB,0,100,0,E00073221,Bristol 003B,Bristol 003,Bristol
BS110AD,0,100,0,E00073221,Bristol 003B,Bristol 003,Bristol
BS110AE,0,100,0,E00073221,Bristol 003B,Bristol 003,Bristol
BS110AF,0,100,0,E00073950,Bristol 003C,Bristol 003,Bristol
BS110AG,0,100,0,E00073221,Bristol 003B,Bristol 003,Bristol
BS110AH,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110AJ,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110AL,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110AN,0,100,0,E00073189,Bristol 008F,Bristol 008,Bristol
BS110AQ,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110AT,0,100,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110AU,0,100,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110AW,84.2,15.8,15.8,E00073190,Bristol 008F,Bristol 008,Bristol
BS110AX,100,0,0,E00073189,Bristol 008F,Bristol 008,Bristol
BS110AY,0,100,0,E00073189,Bristol 008F,Bristol 008,Bristol
BS110BB,100,0,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110BE,0,100,0,E00073194,Bristol 008A,Bristol 008,Bristol
BS110BG,0,100,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110BH,0,100,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110BJ,0,100,0,E00073196,Bristol 008A,Bristol 008,Bristol
BS110BL,0,100,0,E00073196,Bristol 008A,Bristol 008,Bristol
BS110BN,65.7,34.3,0,E00073194,Bristol 008A,Bristol 008,Bristol
BS110BQ,0,100,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110BS,0,100,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110BT,0,100,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110BU,96.8,3.2,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110BX,95.5,0,0,E00073954,Bristol 003C,Bristol 003,Bristol
BS110BY,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110BZ,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DA,0,100,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110DB,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DD,0,0,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110DE,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DG,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DJ,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DL,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DN,100,0,0,E00073198,Bristol 008A,Bristol 008,Bristol
BS110DP,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DR,0,100,0,E00073196,Bristol 008A,Bristol 008,Bristol
BS110DS,0,100,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110DT,5.9,94.1,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DW,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DX,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DY,0,100,0,E00073202,Bristol 008B,Bristol 008,Bristol
BS110DZ,0,100,0,E00073196,Bristol 008A,Bristol 008,Bristol
BS110EA,25,0,0,E00073192,Bristol 003A,Bristol 003,Bristol
BS110ED,0,100,0,E00073192,Bristol 003A,Bristol 003,Bristol
BS110EE,0,100,0,E00073192,Bristol 003A,Bristol 003,Bristol
BS110EF,0,100,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110EG,0,100,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110EH,100,0,0,E00073194,Bristol 008A,Bristol 008,Bristol
BS110EL,0,0,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110EN,0,100,0,E00073189,Bristol 008F,Bristol 008,Bristol
BS110EP,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110EQ,0,100,0,E00073196,Bristol 008A,Bristol 008,Bristol
BS110ER,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110ES,0,100,0,E00073223,Bristol 003B,Bristol 003,Bristol
BS110ET,0,100,0,E00073222,Bristol 003B,Bristol 003,Bristol
BS110EU,0,100,0,E00073215,Bristol 003B,Bristol 003,Bristol
BS110EW,0,100,0,E00073191,Bristol 008A,Bristol 008,Bristol
BS110EX,0,100,0,E00073215,Bristol 003B,Bristol 003,Bristol
BS110EY,0,100,0,E00073215,Bristol 003B,Bristol 003,Bristol
BS110EZ,0,100,0,E00073215,Bristol 003B,Bristol 003,Bristol
BS110FB,0,100,0,E00073950,Bristol 003C,Bristol 003,Bristol
BS110FD,0,0,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110FE,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
BS110FF,0,100,0,E00073949,Bristol 003C,Bristol 003,Bristol
BS110FG,0,100,0,E00073943,Bristol 003C,Bristol 003,Bristol
BS110FH,0,100,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110FJ,0,33.3,33.3,E00073211,Bristol 008E,Bristol 008,Bristol
BS110FL,0,100,0,E00073951,Bristol 003C,Bristol 003,Bristol
BS110FN,100,0,0,E00073945,Bristol 003E,Bristol 003,Bristol
BS110FP,0,100,0,E00073940,Bristol 003E,Bristol 003,Bristol
BS110GA,100,0,0,E00073946,Bristol 003D,Bristol 003,Bristol
BS110GB,100,0,0,E00073942,Bristol 003D,Bristol 003,Bristol
BS110GG,100,0,0,E00073949,Bristol 003C,Bristol 003,Bristol
BS110HA,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HB,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HD,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HE,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HF,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HG,0,100,0,E00073219,Bristol 003B,Bristol 003,Bristol
BS110HH,0,100,0,E00073216,Bristol 003A,Bristol 003,Bristol
BS110HJ,0,100,0,E00073216,Bristol 003A,Bristol 003,Bristol
BS110HL,0,100,0,E00073216,Bristol 003A,Bristol 003,Bristol
BS110HN,95.7,0,0,E00073194,Bristol 008A,Bristol 008,Bristol
BS110HQ,0,100,0,E00073216,Bristol 003A,Bristol 003,Bristol
BS110HR,100,0,0,E00073185,Bristol 003A,Bristol 003,Bristol
BS110HS,0,100,0,E00073197,Bristol 008A,Bristol 008,Bristol
BS110HT,0,100,0,E00073222,Bristol 003B,Bristol 003,Bristol
BS110HU,0,100,0,E00073222,Bristol 003B,Bristol 003,Bristol
BS110HW,0,100,0,E00073938,Bristol 003D,Bristol 003,Bristol
BS110HX,0,100,0,E00073222,Bristol 003B,Bristol 003,Bristol
BS110HY,0,100,0,E00073192,Bristol 003A,Bristol 003,Bristol
BS110HZ,0,100,0,E00073185,Bristol 003A,Bristol 003,Bristol
BS110JA,0,100,0,E00073192,Bristol 003A,Bristol 003,Bristol
BS110JB,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
BS110JD,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
BS110JE,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
BS110JF,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
BS110JG,0,100,0,E00073220,Bristol 003A,Bristol 003,Bristol
